chemical	name	molecular_weight	SMILES_string
CIDs00002756	cimetidine	252.33924	CC1=C(N=CN1)CSCCNC(=NC)NC#N
CIDs00002758	1,8-cineole	154.24932	CC1(C2CCC(O1)(CC2)C)C
CIDs00002761	process in E	368.51392	C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
CIDs00002762	cinoxacin	262.2182	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3
CIDs00002763	ciprofibrate	289.15446	CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl
CIDs00002764	ciprofloxacin	331.341523	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
CIDs00002769	cisapride	465.945463	COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F
CIDs00002771	citalopram	324.391943	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
CIDs00002781	NSC293370	343.89024	CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C
CIDs00002782	clemizole	325.8352	C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl
CIDs00002783	clenbuterol	277.19012	CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O
CIDs00002784	clidinium bromide	352.44674	C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O
CIDs00002786	clindamycin-2-dihydrogenphosphate	424.98302	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
CIDs00002788	clioquinol	305.49957	C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
CIDs00002789	clobazam	300.73962	CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
CIDs00002794	clofazimine	473.39638	CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl
CIDs00002796	clofibrate	242.6987	CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl
CIDs00002800	NSC35770	405.95962	CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
CIDs00002801	clomipramine	314.85232	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
CIDs00002802	clonazepam	315.7112	C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl
CIDs00002803	clonidine	230.09386	C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
CIDs00002804	clopamide	345.8449	CC1CCCC(N1NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N)C
CIDs00002806	racemic clopidogrel	321.82174	COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
CIDs00002812	clotrimazole	344.83678	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4
CIDs00002828	NSC76436	299.36424	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs00002833	colchine	399.437	CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
CIDs00002866	beta-yohimbine	354.44274	COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O
CIDs00002883	eurax lotion	203.28018	CCN(C1=CC=CC=C1C)C(=O)C=CC
CIDs00002889	curcuminoid	368.3799	COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O
CIDs00002891	methylcob(III)alamin	1356.373117	CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+2]
CIDs00002893	cyclandelate	276.37066	CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O
CIDs00002895	cyclobenzaprine	275.38744	CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31
CIDs00002898	cyclofenil	364.43426	CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C
CIDs00002904	cyclopenthiazide	379.88272	C1CCC(C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl
CIDs00002905	cyclopentolate	291.3853	CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O
CIDs00002907	cyclophosphamide	261.085962	C1CNP(=O)(OC1)N(CCCl)CCCl
CIDs00002909	cyclophorine	1202.61124	CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C
CIDs00002913	cyproheptadine	287.39814	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
CIDs00002949	Bonzol	337.45528	CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5
CIDs00002950	danthron	240.21092	C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O
CIDs00002955	dapsone	248.30088	C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
CIDs00002972	deferiprone	139.15186	CC1=C(C(=O)C=CN1C)O
CIDs00002973	deferoxamine	560.68402	CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O
CIDs00002987	sodium deoxycholate	392.572	CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C
CIDs00002993	dequalinium	456.6654	CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C
CIDs00002995	desipramine	266.38068	CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
CIDs00002997	nordiazepam	270.71364	C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3
CIDs00002998	nonivamide	293.40118	CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
CIDs00002999	AC-474	310.42994	CCC12CCC3C(C1C=CC2(C#C)O)CCC4=CC(=O)CCC34
CIDs00003003	Surodex	392.461063	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
CIDs00003007	amphetamine	135.20622	CC(CC1=CC=CC=C1)N
CIDs00003008	racemethorphan	271.3972	CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC
CIDs00003009	DFMO	182.168486	C(CC(C(F)F)(C(=O)O)N)CN
CIDs00003015	AC-6213	374.90098	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)O
CIDs00003016	diazepam	284.74022	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
CIDs00003019	diazoxide	230.67138	CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
CIDs00003025	dibucaine	343.46316	CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC
CIDs00003037	dichlorophen	269.1233	C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O
CIDs00003038	dichlorphenamide	305.15884	C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
CIDs00003042	dicyclomine	309.4867	CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
CIDs00003049	dienol	266.33432	CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O
CIDs00003053	gadopentetate dimeglumine (Gd	393.34652	C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O
CIDs00003054	diethylstilbestrol	268.3502	CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
CIDs00003059	diflunisal	250.197626	C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
CIDs00003061	Digimed	764.93906	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O
CIDs00003062	digitalis glycoside	780.93846	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
CIDs00003063	C18H23NO3	301.38012	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(CC4)O
CIDs00003066	dihydroergotamin	583.67738	CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
CIDs00003100	diphenhydramine	255.35474	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
CIDs00003103	diphenylpyraline	281.39202	CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
CIDs00003105	dipivefrin	351.43726	CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C
CIDs00003108	dipyridamole	504.6256	C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
CIDs00003114	disopyramide	339.47446	CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C
CIDs00003116	distigmine bromide	416.51388	C[N+]1=CC=CC(=C1)OC(=O)N(C)CCCCCCN(C)C(=O)OC2=C[N+](=CC=C2)C
CIDs00003117	disulfiram	296.5392	CCN(CC)C(=S)SSC(=S)N(CC)CC
CIDs00003121	valproate	144.21144	CCCC(CCC)C(=O)O
CIDs00003125	alpha-methyl-p-tyrosine	195.21512	CC(CC1=CC=C(C=C1)O)(C(=O)O)N
CIDs00003143	Docetaxel trihydrate	807.87922	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
CIDs00003144	docosahexaenoate	328.48828	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O
CIDs00003148	dolasetron	324.3737	C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54
CIDs00003149	domiphen bromide	334.5591	CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1
CIDs00003151	domperidone	425.91126	C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
CIDs00003152	donepezil	379.49196	COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC
CIDs00003154	AC1Q6UVC	324.44004	CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C
CIDs00003155	nocte) dothiepin	295.44174	CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31
CIDs00003156	doxapram	378.5072	CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4
CIDs00003157	doxazosin	451.4751	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
CIDs00003158	Z-doxepin	279.37614	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
CIDs00003162	doxylamine	270.36938	CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
CIDs00003167	AC1L1FBN	304.46688	CC1CC2(C(CCC3C2CCC4(C3CCC4O)C)CC1=O)C
CIDs00003168	droperidol	379.427383	C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
CIDs00003181	AC1L1FCT	312.44582	CC(=O)C1CCC2C1(CCC3C2C=CC4=CC(=O)CCC34C)C
CIDs00003191	ebastine	469.65756	CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4
CIDs00003195	DL-EBURNAMONINE	294.39078	CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=O)C2
CIDs00003198	econazole	381.6835	C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
CIDs00003202	edrophonium	166.24014	CC[N+](C)(C)C1=CC(=CC=C1)O
CIDs00003203	L 741211	315.67497	C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
CIDs00003209	eicosapentaenoic acid (EPA	302.451	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O
CIDs00003219	emedastine	302.41454	CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C
CIDs00003222	Vasotec IV	376.44672	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O
CIDs00003226	enflurane	184.492396	C(C(OC(F)F)(F)F)(F)Cl
CIDs00003227	NSC692895	639.82038	CC(C)C1C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C
CIDs00003229	enoxacin	320.318883	CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O
CIDs00003230	18alpha-glycyrrhetinic acid	470.68384	CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C
CIDs00003250	Ergot	325.40482	CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
CIDs00003251	NSC95090	581.6615	CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C
CIDs00003255	erythromycin A	733.92678	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O
CIDs00003269	trans-estriol	288.38136	CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O
CIDs00003278	ethacrynic acid	303.13798	CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl
CIDs00003279	Ethopian	204.30976	CCC(CO)NCCNC(CC)CO
CIDs00003283	ether	74.1216	CCOCC
CIDs00003285	17alpha-ethynylestradiol	296.40336	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O
CIDs00003291	ethosuximide	141.16774	CCC1(CC(=O)NC1=O)C
CIDs00003301	ethane-1,2-diamine	60.09832	C(CN)N
CIDs00003303	3-Ethoxymorphine	313.39082	CCOC1=C2C3=C(CC4C5C3(CCN4C)C(O2)C(C=C5)O)C=C1
CIDs00003307	etizolam	342.8458	CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C
CIDs00003310	Exitop	588.55658	CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
CIDs00003312	Tigason	354.4825	CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C
CIDs00003314	eugenol	164.20108	COC1=C(C=CC(=C1)CC=C)O
CIDs00003324	famciclovir	321.33176	CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C
CIDs00003325	famotidin	337.4454	C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
CIDs00003331	felbamate	238.23986	C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
CIDs00003332	EMEC	212.24388	C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O
CIDs00003333	felodipine	384.25376	CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
CIDs00003335	fenbufen	254.28056	C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O
CIDs00003337	fenfluramine	231.25735	CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
CIDs00003339	fenofibrate	360.83134	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
CIDs00003342	fenoprofen	242.26986	CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
CIDs00003345	fentanyl	336.47052	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
CIDs00003348	fexofenadine	501.65636	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
CIDs00003350	AC1L1FQH	372.54414	CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C
CIDs00003354	flavoxate	391.4596	CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4
CIDs00003364	NSC-277175	453.871783	CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
CIDs00003365	fluconazole	306.270786	C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O
CIDs00003366	flucytosine	129.092463	C1=NC(=O)NC(=C1F)N
CIDs00003371	flufenamic acid	281.22991	C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F
CIDs00003372	fluphenazine	437.52155	C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
CIDs00003373	flumazenil	303.288363	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
CIDs00003375	Vecort	410.451526	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F
CIDs00003379	AC1L1FSW	434.497743	CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
CIDs00003380	flunitrazepam	313.283183	CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F
CIDs00003382	Topsyne	494.524886	CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C
CIDs00003384	FML S.O.P.	376.461663	CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
CIDs00003385	5-fluorouracil	130.077223	C1=C(C(=O)NC(=O)N1)F
CIDs00003386	fluoxetine	309.32613	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs00003392	losartan potassium (DuP 753	436.513623	CC1(OC2CC3C4CC(C5=CC(=O)CCC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
CIDs00003393	flurazepam	387.878223	CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
CIDs00003394	flurbiprofen	244.260923	CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O
CIDs00003396	fluspirilene	475.572746	C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
CIDs00003397	flutamide	276.21185	CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
CIDs00003403	fluvastatin (Lescol	411.465943	CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F
CIDs00003404	SSRI) fluvoxamine	318.33465	COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F
CIDs00003406	4-methylpyrazole	82.10384	CC1=CNN=C1
CIDs00003408	A 5791	302.40794	CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O
CIDs00003410	formoterol	344.40486	CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
CIDs00003417	1,2-epoxypropylphosphonic acid	138.059042	CC1C(O1)P(=O)(O)O
CIDs00003435	Furazolidone-d4	225.15828	C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
CIDs00003440	furosemide	330.74414	C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
CIDs00003443	Fusidic Acid-d6	516.70922	CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C
CIDs00003446	gabapentin	171.23678	C1CCC(CC1)(CC(=O)O)CN
CIDs00003449	galanthamine	287.35354	CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O
CIDs00003453	gamma-linolenic acid	278.4296	CCCCCC=CCC=CCC=CCCCCC(=O)O
CIDs00003461	2'-deoxy-2',2'-difluorocytidine	263.198146	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
CIDs00003462	Cergem	394.54482	CCCCC(C)(C)C(C=CC1C(CC(=O)C1CCCCC=CC(=O)OC)O)O
CIDs00003463	gemfibrozil	250.33338	CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O
CIDs00003467	gentamicin	477.59542	CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC
CIDs00003475	gliclazide	323.41054	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2
CIDs00003476	glimepiride	490.61556	CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C
CIDs00003485	glutaraldehyde	100.11582	C(CC=O)CC=O
CIDs00003487	glutethimide	217.2637	CCC1(CCC(=O)NC1=O)C2=CC=CC=C2
CIDs00003488	glibenclamide	494.00352	COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
CIDs00003494	glycopyrrolate	318.43052	C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C
CIDs00003510	granisetron	312.40936	CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C
CIDs00003512	Polygris	352.76628	CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC
CIDs00003516	guaifenesin	198.21576	COC1=CC=CC=C1OCC(CO)O
CIDs00003518	guanethidine	198.30848	C1CCCN(CCC1)CCN=C(N)N
CIDs00003519	guanfacine	246.09326	C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl
CIDs00003553	AC1L1G72	454.959283	CC1(OC2CC3C4CCC5=CC(=O)CCC5(C4(C(CC3(C2(O1)C(=O)CCl)C)O)F)C)C
CIDs00003559	haloperidol	375.864223	C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
CIDs00003562	halothane	197.38155	C(C(F)(F)F)(Cl)Br
CIDs00003592	Eroin	369.41102	CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C
CIDs00003598	pre-op	406.90354	C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl
CIDs00003607	hexetidine	339.6021	CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N
CIDs00003610	hexylresorcinol	194.27012	CCCCCCC1=C(C=C(C=C1)O)O
CIDs00003623	homatropine hydrobromide	275.34284	CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O
CIDs00003637	hydralazine	160.17592	C1=CC=C2C(=C1)C=NN=C2NN
CIDs00003639	hydrochlorothiazide	297.73912	C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
CIDs00003640	s-cortisol	362.4599	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
CIDs00003647	hydroflumethiazide	331.29203	C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1
CIDs00003648	Dilaudid (hydromorphone	285.33766	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(=O)CC4
CIDs00003652	hydroxychloroquine	335.87154	CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO
CIDs00003657	hydroxyurea	76.05466	C(=O)(N)NO
CIDs00003658	hydroxyzine	374.90428	C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
CIDs00003661	atropine sulfate	289.36942	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
CIDs00003672	ibuprofen	206.28082	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
CIDs00003675	phenelzine	136.19428	C1=CC=C(C=C1)CCNN
CIDs00003676	lidocaine	234.33728	CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
CIDs00003678	alverine citrate	281.43508	CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2
CIDs00003686	idebenone	338.4385	CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO
CIDs00003687	5-iodo-2'-deoxyuridine	354.09851	C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O
CIDs00003690	ifosfamide	261.085962	C1CN(P(=O)(OC1)NCCCl)CCCl
CIDs00003693	AC1L1GI5	405.44488	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C(CN(C2=O)C)C(=O)O
CIDs00003695	AC1L1GIB	299.34608	CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O
CIDs00003696	imipramine	280.40726	CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
CIDs00003702	indapamide	365.83454	CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
CIDs00003706	NSC740136	613.78948	CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5
CIDs00003715	indomethacin	357.78764	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O
CIDs00003720	inositol nicotinate	810.7206	C1=CC(=CN=C1)C(=O)OC2C(C(C(C(C2OC(=O)C3=CN=CC=C3)OC(=O)C4=CN=CC=C4)OC(=O)C5=CN=CC=C5)OC(=O)C6=CN=CC=C6)OC(=O)C7=CN=CC=C7
CIDs00003724	iodixanol	1550.18188	CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
